,name,link,site,max_salary,min_salary,currency
787,Интернет-маркетолог,https://ekaterinburg.hh.ru/vacancy/54671945?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,45000.0,руб.
788,"Эксперт департамента продуктов, тарифов и продвижения",https://ekaterinburg.hh.ru/vacancy/53400317?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
789,Системный аналитик / Программист 1 С,https://ekaterinburg.hh.ru/vacancy/55147548?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,100000.0,70000.0,руб.
790,Ведущий эксперт (отдел анализа розничных рисков),https://ekaterinburg.hh.ru/vacancy/53307143?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
791,Бренд-менеджер (Отдел лицензионной продукции Disney),https://ekaterinburg.hh.ru/vacancy/53557527?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,60000.0,35000.0,руб.
792,"Экономист отдела международного учета и отчетности (МСФО, IFRS)",https://ekaterinburg.hh.ru/vacancy/55135810?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
793,Python developer,https://ekaterinburg.hh.ru/vacancy/53864489?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
794,Региональный представитель,https://ekaterinburg.hh.ru/vacancy/55158287?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,50000.0,руб.
795,Бренд-менеджер (Настольные игры),https://ekaterinburg.hh.ru/vacancy/53695507?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,65000.0,40000.0,руб.
796,Технический писатель,https://ekaterinburg.hh.ru/vacancy/55134437?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
797,Территориальный менеджер,https://ekaterinburg.hh.ru/vacancy/55153459?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,70000.0,руб.
798,Digital-маркетолог/Интернет-маркетолог,https://ekaterinburg.hh.ru/vacancy/52893751?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
799,Менеджер проекта,https://ekaterinburg.hh.ru/vacancy/55111840?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
800,Senior/Lead Product Designer,https://ekaterinburg.hh.ru/vacancy/55152601?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
801,Системный аналитик BPM,https://ekaterinburg.hh.ru/vacancy/54390279?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
802,Менеджер по продвижению,https://ekaterinburg.hh.ru/vacancy/55144561?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,70000.0,35000.0,руб.
803,Ведущий специалист по расчётам доходных договоров,https://ekaterinburg.hh.ru/vacancy/54982498?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,30000.0,руб.
804,Разработчик Oracle PL/SQL,https://ekaterinburg.hh.ru/vacancy/55116695?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,60000.0,руб.
805,Менеджер по развитию территории,https://ekaterinburg.hh.ru/vacancy/54462796?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,60000.0,руб.
806,SEO-специалист,https://ekaterinburg.hh.ru/vacancy/55113464?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
807,Кредитный аналитик по корпоративному бизнесу,https://ekaterinburg.hh.ru/vacancy/55097970?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
808,Программист-разработчик,https://ekaterinburg.hh.ru/vacancy/55195467?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,80000.0,руб.
809,Руководитель отдела продаж,https://ekaterinburg.hh.ru/vacancy/55133880?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
810,Руководитель проектов цифровизации (цифровизация проектирования),https://ekaterinburg.hh.ru/vacancy/55117211?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
811,Менеджер по развитию территории,https://ekaterinburg.hh.ru/vacancy/55137142?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,80000.0,,руб.
812,Менеджер по персоналу,https://ekaterinburg.hh.ru/vacancy/55142509?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,40000.0,руб.
813,Аналитик 1С,https://ekaterinburg.hh.ru/vacancy/54850612?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
814,Программист-разработчик JavaScript (middle JavaScript Developer),https://ekaterinburg.hh.ru/vacancy/55137387?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,100000.0,руб.
815,Системный аналитик (SA),https://ekaterinburg.hh.ru/vacancy/55080204?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
816,Middle Front-Еnd Developer (Angular),https://ekaterinburg.hh.ru/vacancy/53864514?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
817,"Старший разработчик Go, Команда платёжного фасада и PCI DSS",https://ekaterinburg.hh.ru/vacancy/55131508?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
818,Аналитик по анализу складской логистики (департамент по контроллингу логистики),https://ekaterinburg.hh.ru/vacancy/54470770?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
819,Менеджер по продажам в отдел дистрибуции (строительные и отделочные материалы),https://ekaterinburg.hh.ru/vacancy/55148321?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,50000.0,руб.
820,Менеджер по закупу (Посуда и хозтовары),https://ekaterinburg.hh.ru/vacancy/54629029?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,120000.0,50000.0,руб.
821,Менеджер по продажам (текстиль),https://ekaterinburg.hh.ru/vacancy/54509181?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,80000.0,50000.0,руб.
822,Программист 1C Кодер,https://ekaterinburg.hh.ru/vacancy/55122003?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,130000.0,100000.0,руб.
823,Менеджер проектов внедрения ЭДО (крупный бизнес),https://ekaterinburg.hh.ru/vacancy/55098175?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
824,Менеджер по продажам (в архитектурное бюро),https://ekaterinburg.hh.ru/vacancy/55235528?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,190000.0,60000.0,руб.
825,Менеджер digital-проектов,https://ekaterinburg.hh.ru/vacancy/54942213?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,60000.0,60000.0,руб.
826,Категорийный менеджер (Игрушка),https://ekaterinburg.hh.ru/vacancy/55087486?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,80000.0,руб.
827,Ведущий инженер/DevOps,https://ekaterinburg.hh.ru/vacancy/55117950?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
828,Региональный менеджер по продажам,https://ekaterinburg.hh.ru/vacancy/54832164?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,100000.0,60000.0,руб.
829,Руководитель отдела закупа (Retail),https://ekaterinburg.hh.ru/vacancy/53823641?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,100000.0,руб.
830,Администратор делопроизводства,https://ekaterinburg.hh.ru/vacancy/54424551?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,50000.0,руб.
831,Ведущий специалист в отдел сопровождения закупок товаров и услуг (Аналитик),https://ekaterinburg.hh.ru/vacancy/54874061?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,60000.0,руб.
832,Руководитель торгового отдела,https://ekaterinburg.hh.ru/vacancy/54643277?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
833,Младший BI разработчик\BI аналитик,https://ekaterinburg.hh.ru/vacancy/55040090?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,70000.0,,руб.
834,Аналитик (Государственный проект),https://ekaterinburg.hh.ru/vacancy/55023517?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
835,Младший категорийный менеджер,https://ekaterinburg.hh.ru/vacancy/55056137?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,45000.0,40000.0,руб.
836,Тимлид клиентского сервиса,https://ekaterinburg.hh.ru/vacancy/47563488?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,45000.0,руб.
837,Финансовый аналитик (финансовый контролёр),https://ekaterinburg.hh.ru/vacancy/54730471?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
838,Управляющий интернет-магазином (Интернет-маркетолог),https://ekaterinburg.hh.ru/vacancy/55072041?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,200000.0,70000.0,руб.
839,Начальник отдела интеграционного тестирования,https://ekaterinburg.hh.ru/vacancy/42721188?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
840,Менеджер по продажам услуг,https://ekaterinburg.hh.ru/vacancy/55086865?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,80000.0,20000.0,руб.
841,Региональный мерчендайзер (г. Екатеринбург),https://ekaterinburg.hh.ru/vacancy/55097057?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,68188.0,,руб.
842,Middle/Senior QA Engineer в Команду BIT,https://ekaterinburg.hh.ru/vacancy/54361932?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
843,Руководитель отдела эксплуатации РЦ,https://ekaterinburg.hh.ru/vacancy/55123483?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
844,Начальник сектора (экономическая безопасность),https://ekaterinburg.hh.ru/vacancy/55088821?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,77000.0,руб.
845,SEO-специалист,https://ekaterinburg.hh.ru/vacancy/45660056?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,100000.0,руб.
846,Game Designer,https://ekaterinburg.hh.ru/vacancy/55087404?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
847,Менеджер по продажам со знанием английского языка,https://ekaterinburg.hh.ru/vacancy/52167691?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
848,Менеджер интернет-магазина (удаленно),https://ekaterinburg.hh.ru/vacancy/55081500?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,50000.0,30000.0,руб.
849,Менеджер проектов развития (Контур.ОФД),https://ekaterinburg.hh.ru/vacancy/55025747?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
850,Специалист по санитарии и гигиене (Санитарный врач),https://ekaterinburg.hh.ru/vacancy/55098393?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,120000.0,руб.
851,Руководитель отдела продаж,https://ekaterinburg.hh.ru/vacancy/55076857?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
852,Руководитель направления исследования жизненного цикла сотрудников (карьерные треки),https://ekaterinburg.hh.ru/vacancy/54467640?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,76100.0,руб.
853,SMM-менеджер сети Одноклассники,https://ekaterinburg.hh.ru/vacancy/55067766?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,50000.0,30000.0,руб.
854,Руководитель отдела продаж,https://ekaterinburg.hh.ru/vacancy/55069867?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,60000.0,руб.
855,Руководитель HR-департамента,https://ekaterinburg.hh.ru/vacancy/55060882?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
856,Операционный менеджер,https://ekaterinburg.hh.ru/vacancy/54549345?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,https://ekaterinburg.hh.ru/search/vacancy/,,,
